Date,Stock,Price,Action
2010-03-16,IMI,12.0,SELL
2010-04-06,IMI,12.25,BUY
2010-04-13,IMI,12.75,SELL
2010-04-14,IMI,14.25,BUY
2010-04-26,IMI,15.0,SELL
2010-06-16,IMI,12.25,BUY
2010-06-23,IMI,11.75,SELL
2010-06-28,IMI,11.5,BUY
2010-07-12,IMI,11.0,SELL
2010-07-13,IMI,11.0,BUY
2010-07-27,IMI,11.76,SELL
2010-07-28,IMI,11.14,BUY
2010-07-30,IMI,11.68,SELL
2010-08-02,IMI,11.2,BUY
2010-08-03,IMI,11.7,SELL
2010-08-05,IMI,11.2,BUY
2010-08-23,IMI,12.0,SELL
2010-08-31,IMI,10.6,BUY
2010-09-21,IMI,10.1,SELL
2010-09-22,IMI,10.06,BUY
2010-10-04,IMI,10.8,SELL
2010-10-07,IMI,10.6,BUY
2010-10-19,IMI,10.12,SELL
2010-10-20,IMI,10.0,BUY
2010-11-04,IMI,9.51,SELL
2010-11-05,IMI,9.5,BUY
2010-11-11,IMI,9.1,SELL
2010-11-12,IMI,8.9,BUY
2010-12-16,IMI,8.4,SELL
2010-12-17,IMI,8.01,BUY
2011-01-13,IMI,7.61,SELL
2011-01-14,IMI,7.65,BUY
2011-02-07,IMI,7.3,SELL
2011-02-08,IMI,7.21,BUY
2011-02-10,IMI,6.8,SELL
2011-02-11,IMI,6.7,BUY
2011-03-10,IMI,6.41,SELL
2011-03-11,IMI,6.31,BUY
2011-03-15,IMI,5.82,SELL
2011-03-16,IMI,5.94,BUY
2011-05-10,IMI,7.1,SELL
2011-05-20,IMI,6.95,BUY
2011-05-23,IMI,6.61,SELL
2011-05-24,IMI,6.56,BUY
2011-06-07,IMI,6.27,SELL
2011-06-08,IMI,6.26,BUY
2011-08-09,IMI,5.99,SELL
2011-08-10,IMI,6.05,BUY
2011-09-07,IMI,5.8,SELL
2011-09-08,IMI,5.79,BUY
2011-09-23,IMI,5.55,SELL
2011-09-26,IMI,5.1,BUY
2011-12-16,IMI,4.8,SELL
2011-12-19,IMI,4.75,BUY
2012-05-07,IMI,4.8,SELL
2012-05-08,IMI,4.8,BUY
2012-05-14,IMI,4.51,SELL
2012-05-15,IMI,4.52,BUY
2012-05-25,IMI,4.3,SELL
2012-05-28,IMI,4.2,BUY
2012-05-30,IMI,4.0,SELL
2012-05-31,IMI,4.2,BUY
2012-06-01,IMI,4.0,SELL
2012-06-04,IMI,4.0,BUY
2012-10-25,IMI,3.95,SELL
2012-10-30,IMI,3.9,BUY
2013-03-21,IMI,3.93,SELL
2013-03-22,IMI,3.9,BUY
2013-04-25,IMI,3.72,SELL
2013-04-26,IMI,3.71,BUY
2013-05-29,IMI,3.53,SELL
2013-05-30,IMI,3.4,BUY
2013-06-04,IMI,3.2,SELL
2013-06-05,IMI,3.15,BUY
2013-06-17,IMI,3.02,SELL
2013-06-18,IMI,3.0,BUY
2013-07-02,IMI,2.88,SELL
2013-07-03,IMI,2.84,BUY
2013-07-12,IMI,2.7,SELL
2013-07-15,IMI,2.71,BUY
2013-07-22,IMI,2.6,SELL
2013-07-23,IMI,2.5,BUY
2013-08-23,IMI,2.18,SELL
2013-08-27,IMI,2.1,BUY
2013-08-28,IMI,2.0,SELL
2013-08-29,IMI,2.0,BUY
2013-09-06,IMI,1.88,SELL
2013-09-09,IMI,1.88,BUY
2013-09-23,IMI,2.8,SELL
2013-09-25,IMI,3.27,BUY
2013-09-26,IMI,3.1,SELL
2013-09-27,IMI,3.07,BUY
2013-10-02,IMI,2.9,SELL
2013-10-03,IMI,2.9,BUY
2013-10-18,IMI,2.78,SELL
2013-10-21,IMI,2.8,BUY
2013-10-22,IMI,2.65,SELL
2013-10-23,IMI,2.62,BUY
2013-11-05,IMI,2.5,SELL
2013-11-07,IMI,2.5,BUY
2014-04-16,IMI,4.1,SELL
2014-04-29,IMI,4.03,BUY
2014-06-04,IMI,5.19,SELL
2014-07-02,IMI,5.85,BUY
2014-08-14,IMI,6.63,SELL
2014-09-18,IMI,6.8,BUY
2014-10-02,IMI,7.6,SELL
2014-10-28,IMI,8.71,BUY
2014-11-19,IMI,8.3,SELL
2014-11-24,IMI,7.62,BUY
2014-12-09,IMI,7.31,SELL
2014-12-11,IMI,6.88,BUY
2015-01-05,IMI,6.6,SELL
2015-01-06,IMI,6.73,BUY
2015-01-14,IMI,6.25,SELL
2015-01-19,IMI,6.25,BUY
2015-01-26,IMI,5.8,SELL
2015-01-27,IMI,5.7,BUY
2015-01-29,IMI,5.39,SELL
2015-02-02,IMI,5.97,BUY
2015-02-04,IMI,5.73,SELL
2015-02-06,IMI,5.65,BUY
2015-03-03,IMI,6.68,SELL
2015-03-23,IMI,6.73,BUY
2015-04-07,IMI,6.2,SELL
2015-04-08,IMI,6.3,BUY
2015-04-20,IMI,6.0,SELL
2015-04-23,IMI,6.06,BUY
2015-05-26,IMI,5.75,SELL
2015-05-27,IMI,5.91,BUY
2015-08-24,IMI,5.26,SELL
2015-08-26,IMI,5.6,BUY
2016-01-11,IMI,5.3,SELL
2016-01-13,IMI,5.22,BUY
2016-01-20,IMI,5.01,SELL
2016-01-26,IMI,5.03,BUY
2016-06-08,IMI,5.57,SELL
2016-07-04,IMI,5.68,BUY
2016-08-25,IMI,6.39,SELL
2016-09-21,IMI,6.2,BUY
2016-10-12,IMI,5.89,SELL
2017-03-17,IMI,6.74,BUY
2017-05-16,IMI,9.33,SELL
2017-07-07,IMI,14.9,BUY
2017-07-11,IMI,16.5,SELL
2017-09-06,IMI,15.18,BUY
2017-09-13,IMI,16.38,SELL
2017-10-30,IMI,17.7,BUY
2017-11-03,IMI,18.8,SELL
2017-11-21,IMI,18.7,BUY
2017-11-22,IMI,19.76,SELL
2018-01-11,IMI,18.0,BUY
2018-01-29,IMI,19.2,SELL
2018-01-31,IMI,19.2,BUY
2018-02-02,IMI,21.2,SELL
2018-02-07,IMI,20.8,BUY
2018-02-08,IMI,22.6,SELL
2018-02-13,IMI,20.0,BUY
2018-02-20,IMI,19.1,SELL
2018-03-13,IMI,18.4,BUY
2018-03-14,IMI,17.4,SELL
2018-03-15,IMI,17.1,BUY
2018-03-22,IMI,16.1,SELL
2018-03-27,IMI,15.56,BUY
2018-04-03,IMI,16.68,SELL
2018-04-12,IMI,16.64,BUY
2018-04-24,IMI,15.64,SELL
2018-07-04,IMI,14.48,BUY
2018-07-13,IMI,13.3,SELL
2018-07-20,IMI,12.9,BUY
2018-07-25,IMI,13.88,SELL
2018-08-14,IMI,13.52,BUY
2018-09-10,IMI,12.56,SELL
2018-09-27,IMI,12.1,BUY
2018-10-16,IMI,11.6,SELL
2018-10-17,IMI,11.76,BUY
2018-10-25,IMI,11.2,SELL
2018-10-26,IMI,10.9,BUY
2018-11-06,IMI,10.3,SELL
2018-11-14,IMI,8.19,BUY
2018-11-19,IMI,7.8,SELL
2018-11-27,IMI,8.61,BUY
2018-11-29,IMI,9.18,SELL
2018-12-03,IMI,9.49,BUY
2018-12-07,IMI,9.07,SELL
2018-12-13,IMI,9.05,BUY
2018-12-27,IMI,10.7,SELL
2019-03-19,IMI,13.3,BUY
2019-03-27,IMI,12.52,SELL
2019-05-03,IMI,10.88,BUY
2019-05-06,IMI,10.42,SELL
2019-05-23,IMI,10.16,BUY
2019-07-17,IMI,9.5,SELL
2019-07-18,IMI,9.61,BUY
2019-08-01,IMI,9.2,SELL
2019-08-02,IMI,9.42,BUY
2019-08-06,IMI,9.04,SELL
2019-08-07,IMI,8.75,BUY
2019-08-13,IMI,7.99,SELL
2019-08-14,IMI,8.13,BUY
2019-10-02,IMI,7.8,SELL
2019-10-03,IMI,7.72,BUY
2020-01-30,IMI,7.29,SELL
2020-01-31,IMI,7.01,BUY
2020-02-04,IMI,6.61,SELL
2020-02-05,IMI,6.77,BUY
2020-02-13,IMI,6.21,SELL
2020-02-14,IMI,6.12,BUY
2020-02-19,IMI,5.54,SELL
2020-02-20,IMI,5.34,BUY
2020-02-24,IMI,4.96,SELL
2020-02-26,IMI,4.56,BUY
2020-03-09,IMI,4.29,SELL
2020-03-10,IMI,4.39,BUY
2020-03-13,IMI,4.16,SELL
2020-03-16,IMI,4.2,BUY
2020-03-19,IMI,3.38,SELL
2020-03-20,IMI,3.52,BUY
2020-03-23,IMI,3.31,SELL
2020-03-24,IMI,3.6,BUY
2020-04-23,IMI,5.95,SELL
2020-05-06,IMI,5.5,BUY
2020-05-11,IMI,5.21,SELL
2020-05-12,IMI,5.26,BUY
2020-07-17,IMI,5.04,SELL
2020-07-20,IMI,5.05,BUY
2020-07-27,IMI,4.83,SELL
2020-07-28,IMI,4.83,BUY
2020-07-30,IMI,4.63,SELL
2020-08-03,IMI,4.61,BUY
2020-09-10,IMI,6.34,SELL
2020-10-01,IMI,5.68,BUY
2020-10-06,IMI,5.45,SELL
2020-10-07,IMI,5.57,BUY
2010-05-31,IRC,0.89,BUY
2010-06-23,IRC,0.83,SELL
2010-06-28,IRC,0.75,BUY
2010-07-05,IRC,0.71,SELL
2010-07-06,IRC,0.76,BUY
2010-07-26,IRC,0.68,SELL
2010-07-30,IRC,0.8,BUY
2010-08-02,IRC,0.67,SELL
2010-08-03,IRC,0.61,BUY
2011-07-14,IRC,0.68,SELL
2011-07-15,IRC,0.75,BUY
2011-08-05,IRC,0.7,SELL
2011-08-08,IRC,0.7,BUY
2012-02-24,IRC,1.8,SELL
2012-05-07,IRC,1.18,BUY
2012-05-10,IRC,1.06,SELL
2012-05-18,IRC,1.14,BUY
2012-05-28,IRC,1.09,SELL
2012-05-29,IRC,1.15,BUY
2012-06-01,IRC,1.08,SELL
2012-06-04,IRC,1.04,BUY
2012-10-22,IRC,1.33,SELL
2012-10-29,IRC,1.25,BUY
2012-10-31,IRC,1.2,SELL
2012-11-05,IRC,1.23,BUY
2012-11-06,IRC,1.18,SELL
2012-11-08,IRC,1.16,BUY
2012-11-28,IRC,1.1,SELL
2012-11-29,IRC,1.11,BUY
2013-03-18,IRC,1.2,SELL
2013-03-19,IRC,1.26,BUY
2013-04-05,IRC,1.2,SELL
2013-04-08,IRC,1.2,BUY
2013-05-09,IRC,1.36,SELL
2013-05-17,IRC,1.45,BUY
2013-05-21,IRC,1.32,SELL
2013-05-28,IRC,1.24,BUY
2013-06-05,IRC,1.16,SELL
2013-06-06,IRC,1.16,BUY
2013-06-13,IRC,1.1,SELL
2013-06-14,IRC,1.15,BUY
2013-07-05,IRC,1.29,SELL
2013-07-08,IRC,1.34,BUY
2013-07-22,IRC,1.4,SELL
2013-08-07,IRC,1.31,BUY
2013-08-22,IRC,1.6,SELL
2013-09-02,IRC,1.62,BUY
2013-09-06,IRC,1.55,SELL
2013-09-25,IRC,1.57,BUY
2013-09-30,IRC,1.43,SELL
2013-10-02,IRC,1.47,BUY
2013-10-10,IRC,1.53,SELL
2013-10-16,IRC,1.53,BUY
2013-10-30,IRC,1.45,SELL
2013-10-31,IRC,1.45,BUY
2013-11-08,IRC,1.37,SELL
2013-11-12,IRC,1.47,BUY
2013-11-21,IRC,1.4,SELL
2013-11-26,IRC,1.37,BUY
2013-12-23,IRC,1.43,SELL
2013-12-27,IRC,1.35,BUY
2014-03-17,IRC,1.29,SELL
2014-03-18,IRC,1.28,BUY
2014-04-10,IRC,1.21,SELL
2014-04-11,IRC,1.25,BUY
2014-06-13,IRC,1.2,SELL
2014-06-16,IRC,1.21,BUY
2014-06-23,IRC,1.39,SELL
2014-07-30,IRC,1.37,BUY
2014-08-07,IRC,1.31,SELL
2014-08-08,IRC,1.34,BUY
2014-10-13,IRC,1.4,SELL
2014-10-23,IRC,1.49,BUY
2014-10-31,IRC,1.55,SELL
2014-11-05,IRC,1.55,BUY
2014-11-18,IRC,1.68,SELL
2014-11-27,IRC,1.6,BUY
2014-12-11,IRC,1.53,SELL
2015-01-12,IRC,1.51,BUY
2015-01-19,IRC,1.44,SELL
2015-01-20,IRC,1.45,BUY
2015-02-06,IRC,1.37,SELL
2015-02-10,IRC,1.37,BUY
2015-06-16,IRC,1.31,SELL
2015-06-18,IRC,1.29,BUY
2015-09-08,IRC,1.38,SELL
2015-09-11,IRC,1.4,BUY
2015-09-24,IRC,1.33,SELL
2015-09-28,IRC,1.35,BUY
2015-10-05,IRC,1.28,SELL
2015-10-06,IRC,1.3,BUY
2015-11-13,IRC,1.2,SELL
2015-11-16,IRC,1.23,BUY
2015-11-27,IRC,1.18,SELL
2015-12-01,IRC,1.2,BUY
2015-12-09,IRC,1.13,SELL
2015-12-10,IRC,1.19,BUY
2015-12-29,IRC,1.13,SELL
2016-01-04,IRC,1.12,BUY
2016-03-23,IRC,1.35,SELL
2016-04-20,IRC,1.3,BUY
2016-05-26,IRC,1.23,SELL
2016-05-27,IRC,1.27,BUY
2016-07-27,IRC,1.2,SELL
2016-07-28,IRC,1.21,BUY
2016-08-19,IRC,1.14,SELL
2016-08-22,IRC,1.19,BUY
2016-09-13,IRC,1.13,SELL
2016-09-14,IRC,1.13,BUY
2016-10-21,IRC,1.08,SELL
2016-10-24,IRC,1.08,BUY
2016-11-08,IRC,1.03,SELL
2016-11-09,IRC,1.05,BUY
2016-11-11,IRC,1.0,SELL
2016-11-14,IRC,1.03,BUY
2017-02-20,IRC,1.39,SELL
2017-02-28,IRC,1.27,BUY
2017-03-06,IRC,1.2,SELL
2017-03-08,IRC,1.22,BUY
2017-04-10,IRC,1.15,SELL
2017-04-11,IRC,1.1,BUY
2017-04-27,IRC,1.05,SELL
2017-05-02,IRC,1.06,BUY
2017-05-05,IRC,1.01,SELL
2017-05-08,IRC,1.01,BUY
2017-06-05,IRC,0.95,SELL
2017-06-06,IRC,0.95,BUY
2017-07-13,IRC,1.08,SELL
2017-07-17,IRC,1.06,BUY
2017-08-01,IRC,1.01,SELL
2017-08-10,IRC,0.96,BUY
2017-09-21,IRC,0.92,SELL
2017-09-22,IRC,0.92,BUY
2017-10-20,IRC,0.82,SELL
2017-10-24,IRC,0.8,BUY
2017-11-29,IRC,0.76,SELL
2017-12-01,IRC,0.74,BUY
2017-12-06,IRC,0.71,SELL
2017-12-07,IRC,0.73,BUY
2018-02-15,IRC,0.7,SELL
2018-02-19,IRC,0.72,BUY
2018-02-26,IRC,0.68,SELL
2018-02-27,IRC,0.68,BUY
2018-03-19,IRC,0.96,SELL
2018-03-22,IRC,0.96,BUY
2018-04-05,IRC,1.08,SELL
2018-04-26,IRC,0.99,BUY
2018-06-13,IRC,1.1,SELL
2018-06-14,IRC,1.1,BUY
2018-06-25,IRC,1.25,SELL
2018-07-20,IRC,1.44,BUY
2018-07-23,IRC,1.53,SELL
2018-08-07,IRC,1.58,BUY
2018-08-13,IRC,1.51,SELL
2018-08-17,IRC,1.6,BUY
2018-08-28,IRC,1.73,SELL
2018-09-14,IRC,2.44,BUY
2018-09-19,IRC,2.2,SELL
2018-09-28,IRC,2.3,BUY
2018-10-01,IRC,2.43,SELL
2018-10-03,IRC,2.44,BUY
2018-10-16,IRC,2.31,SELL
2018-10-22,IRC,2.58,BUY
2018-10-26,IRC,2.85,SELL
2018-12-05,IRC,2.45,BUY
2018-12-10,IRC,2.33,SELL
2018-12-12,IRC,2.48,BUY
2018-12-13,IRC,2.38,SELL
2018-12-20,IRC,2.27,BUY
2019-01-17,IRC,2.15,SELL
2019-01-24,IRC,2.42,BUY
2019-01-29,IRC,2.3,SELL
2019-04-08,IRC,1.74,BUY
2019-04-25,IRC,1.66,SELL
2019-04-26,IRC,1.75,BUY
2019-05-06,IRC,1.65,SELL
2019-05-07,IRC,1.71,BUY
2019-05-30,IRC,1.89,SELL
2019-06-06,IRC,2.0,BUY
2019-06-10,IRC,1.92,SELL
2019-06-28,IRC,1.86,BUY
2019-07-08,IRC,1.75,SELL
2019-07-17,IRC,1.73,BUY
2019-08-06,IRC,1.57,SELL
2019-08-13,IRC,1.49,BUY
2019-08-15,IRC,1.37,SELL
2019-08-19,IRC,1.45,BUY
2019-08-22,IRC,1.39,SELL
2019-08-23,IRC,1.33,BUY
2019-11-06,IRC,1.55,SELL
2019-11-14,IRC,1.41,BUY
2019-11-19,IRC,1.35,SELL
2019-11-21,IRC,1.32,BUY
2019-12-11,IRC,1.26,SELL
2019-12-12,IRC,1.26,BUY
2020-01-06,IRC,1.2,SELL
2020-01-07,IRC,1.17,BUY
2020-02-03,IRC,1.07,SELL
2020-02-04,IRC,1.11,BUY
2020-02-10,IRC,1.03,SELL
2020-02-12,IRC,1.0,BUY
2020-03-02,IRC,0.94,SELL
2020-03-03,IRC,0.95,BUY
2020-03-06,IRC,0.91,SELL
2020-03-11,IRC,0.8,BUY
2020-03-12,IRC,0.69,SELL
2020-03-23,IRC,0.6,BUY
2020-08-04,IRC,0.84,SELL
2020-08-05,IRC,0.85,BUY
2020-08-25,IRC,1.16,SELL
2020-09-07,IRC,1.15,BUY
2020-09-16,IRC,1.23,SELL
2020-09-18,IRC,1.21,BUY
2020-09-21,IRC,1.15,SELL
2020-09-24,IRC,1.14,BUY
2020-10-08,IRC,1.43,SELL
2020-10-16,IRC,1.4,BUY
2020-10-26,IRC,1.52,SELL
2010-02-12,JFC,53.0,BUY
2010-05-12,JFC,60.0,SELL
2010-05-19,JFC,60.0,BUY
2010-08-09,JFC,85.0,SELL
2010-08-12,JFC,82.95,BUY
2010-08-20,JFC,79.3,SELL
2010-08-23,JFC,79.35,BUY
2011-01-10,JFC,86.6,SELL
2011-01-11,JFC,86.0,BUY
2011-01-18,JFC,82.5,SELL
2011-01-19,JFC,82.75,BUY
2011-01-24,JFC,77.9,SELL
2011-01-25,JFC,79.0,BUY
2011-01-31,JFC,75.0,SELL
2011-02-01,JFC,71.0,BUY
2011-02-28,JFC,68.05,SELL
2011-03-01,JFC,71.8,BUY
2011-04-08,JFC,95.0,SELL
2011-05-09,JFC,93.0,BUY
2011-05-17,JFC,86.1,SELL
2011-05-18,JFC,86.0,BUY
2011-09-29,JFC,81.95,SELL
2011-09-30,JFC,84.4,BUY
2012-02-07,JFC,98.0,SELL
2012-03-13,JFC,105.5,BUY
2012-03-23,JFC,113.0,SELL
2012-04-12,JFC,115.0,BUY
2012-04-18,JFC,110.0,SELL
2012-04-19,JFC,112.0,BUY
2012-05-15,JFC,105.7,SELL
2012-05-16,JFC,100.0,BUY
2012-08-17,JFC,95.4,SELL
2012-08-22,JFC,96.2,BUY
2013-01-08,JFC,107.3,SELL
2013-01-09,JFC,107.3,BUY
2013-02-25,JFC,129.5,SELL
2013-02-26,JFC,126.0,BUY
2013-03-19,JFC,119.5,SELL
2013-03-21,JFC,117.0,BUY
2013-08-05,JFC,159.7,SELL
2013-08-30,JFC,161.0,BUY
2013-09-24,JFC,172.0,SELL
2013-09-26,JFC,170.2,BUY
2013-10-31,JFC,177.4,SELL
2013-11-04,JFC,175.0,BUY
2013-12-09,JFC,168.0,SELL
2013-12-10,JFC,165.0,BUY
2014-01-28,JFC,157.6,SELL
2014-01-29,JFC,157.0,BUY
2014-03-03,JFC,168.0,SELL
2014-03-04,JFC,167.0,BUY
2014-05-26,JFC,187.0,SELL
2014-06-27,JFC,176.0,BUY
2014-09-01,JFC,185.3,SELL
2014-09-11,JFC,186.1,BUY
2014-09-30,JFC,196.0,SELL
2014-10-10,JFC,191.0,BUY
2014-10-17,JFC,181.0,SELL
2014-10-20,JFC,188.2,BUY
2014-12-01,JFC,206.0,SELL
2014-12-17,JFC,201.6,BUY
2014-12-29,JFC,215.0,SELL
2015-01-05,JFC,211.0,BUY
2015-01-29,JFC,224.0,SELL
2015-02-24,JFC,219.6,BUY
2015-02-26,JFC,210.8,SELL
2015-02-27,JFC,219.8,BUY
2015-03-13,JFC,210.8,SELL
2015-03-16,JFC,211.0,BUY
2015-04-29,JFC,201.0,SELL
2015-04-30,JFC,199.0,BUY
2015-05-08,JFC,210.0,SELL
2015-05-11,JFC,211.6,BUY
2015-05-27,JFC,201.0,SELL
2015-05-28,JFC,201.0,BUY
2015-07-06,JFC,192.5,SELL
2015-07-07,JFC,192.0,BUY
2015-08-24,JFC,180.0,SELL
2015-08-25,JFC,180.0,BUY
2015-09-03,JFC,191.0,SELL
2015-09-04,JFC,191.3,BUY
2015-09-11,JFC,183.1,SELL
2015-09-14,JFC,188.2,BUY
2015-10-14,JFC,203.0,SELL
2015-11-17,JFC,195.5,BUY
2015-12-02,JFC,206.8,SELL
2015-12-07,JFC,206.0,BUY
2015-12-29,JFC,219.0,SELL
2016-01-05,JFC,210.0,BUY
2016-01-11,JFC,194.0,SELL
2016-01-13,JFC,205.0,BUY
2016-01-21,JFC,195.0,SELL
2016-01-22,JFC,198.0,BUY
2016-02-05,JFC,214.6,SELL
2016-02-11,JFC,213.0,BUY
2016-02-26,JFC,222.0,SELL
2016-04-19,JFC,221.8,BUY
2016-05-18,JFC,235.0,SELL
2016-06-06,JFC,233.0,BUY
2016-07-01,JFC,245.2,SELL
2016-07-05,JFC,244.8,BUY
2016-08-04,JFC,260.0,SELL
2016-08-31,JFC,245.0,BUY
2016-11-03,JFC,232.2,SELL
2016-11-04,JFC,235.0,BUY
2016-11-15,JFC,208.0,SELL
2016-11-16,JFC,209.4,BUY
2016-12-19,JFC,195.0,SELL
2016-12-20,JFC,195.0,BUY
2016-12-22,JFC,185.5,SELL
2016-12-23,JFC,190.6,BUY
2017-01-11,JFC,219.6,SELL
2017-01-23,JFC,207.0,BUY
2017-03-06,JFC,198.0,SELL
2017-03-07,JFC,194.9,BUY
2017-03-27,JFC,182.1,SELL
2017-03-28,JFC,182.5,BUY
2017-04-10,JFC,208.6,SELL
2017-05-16,JFC,205.0,BUY
2017-06-02,JFC,214.0,SELL
2017-06-09,JFC,215.8,BUY
2017-06-29,JFC,205.4,SELL
2017-06-30,JFC,204.0,BUY
2017-07-20,JFC,220.0,SELL
2017-08-07,JFC,219.0,BUY
2017-08-17,JFC,238.2,SELL
2017-10-02,JFC,242.6,BUY
2017-11-07,JFC,253.4,SELL
2017-12-01,JFC,245.4,BUY
2018-01-08,JFC,256.0,SELL
2018-02-13,JFC,277.0,BUY
2018-02-26,JFC,292.0,SELL
2018-03-15,JFC,284.0,BUY
2018-03-16,JFC,305.4,SELL
2018-03-23,JFC,288.0,BUY
2018-04-02,JFC,300.0,SELL
2018-04-10,JFC,284.0,BUY
2018-04-12,JFC,300.0,SELL
2018-04-25,JFC,281.6,BUY
2018-06-21,JFC,270.0,SELL
2018-06-22,JFC,267.0,BUY
2018-07-05,JFC,254.0,SELL
2018-07-06,JFC,251.0,BUY
2018-08-02,JFC,276.0,SELL
2018-08-08,JFC,276.8,BUY
2018-08-23,JFC,293.0,SELL
2018-09-14,JFC,269.0,BUY
2018-09-28,JFC,257.0,SELL
2018-10-02,JFC,250.0,BUY
2018-10-12,JFC,262.0,SELL
2018-10-18,JFC,260.0,BUY
2018-10-31,JFC,276.0,SELL
2019-02-21,JFC,307.2,BUY
2019-04-05,JFC,320.0,SELL
2019-04-12,JFC,310.0,BUY
2019-05-15,JFC,293.0,SELL
2019-05-16,JFC,285.0,BUY
2019-05-28,JFC,270.0,SELL
2019-05-29,JFC,273.0,BUY
2019-06-14,JFC,286.0,SELL
2019-06-17,JFC,282.0,BUY
2019-07-24,JFC,251.0,SELL
2019-07-25,JFC,236.0,BUY
2019-07-29,JFC,252.8,SELL
2019-07-31,JFC,259.0,BUY
2019-08-05,JFC,247.0,SELL
2019-08-06,JFC,235.0,BUY
2019-08-09,JFC,225.0,SELL
2019-08-13,JFC,217.4,BUY
2019-08-30,JFC,237.8,SELL
2019-09-05,JFC,229.0,BUY
2019-09-25,JFC,219.0,SELL
2019-09-26,JFC,219.0,BUY
2019-10-14,JFC,234.6,SELL
2019-10-22,JFC,227.2,BUY
2019-11-13,JFC,213.2,SELL
2019-11-14,JFC,202.6,BUY
2019-11-25,JFC,186.2,SELL
2019-11-26,JFC,184.1,BUY
2020-02-26,JFC,175.1,SELL
2020-02-27,JFC,174.5,BUY
2020-03-02,JFC,167.1,SELL
2020-03-03,JFC,168.0,BUY
2020-03-10,JFC,158.0,SELL
2020-03-11,JFC,166.3,BUY
2020-03-12,JFC,153.0,SELL
2020-03-13,JFC,140.5,BUY
2020-03-16,JFC,121.0,SELL
2020-03-19,JFC,91.1,BUY
2020-07-30,JFC,135.0,SELL
2020-08-04,JFC,126.2,BUY
2010-02-23,JGS,6.4,BUY
2010-05-31,JGS,13.75,SELL
2010-06-03,JGS,15.5,BUY
2010-06-07,JGS,14.75,SELL
2010-06-08,JGS,15.0,BUY
2010-10-20,JGS,24.5,SELL
2010-10-27,JGS,24.05,BUY
2010-11-30,JGS,21.5,SELL
2010-12-01,JGS,22.6,BUY
2010-12-15,JGS,20.5,SELL
2010-12-16,JGS,19.98,BUY
2011-01-03,JGS,18.68,SELL
2011-01-04,JGS,18.98,BUY
2011-05-16,JGS,27.0,SELL
2011-05-17,JGS,26.0,BUY
2011-08-08,JGS,24.5,SELL
2011-08-09,JGS,23.3,BUY
2011-09-22,JGS,21.9,SELL
2011-09-23,JGS,20.7,BUY
2011-10-04,JGS,19.5,SELL
2011-10-05,JGS,20.5,BUY
2012-02-17,JGS,25.6,SELL
2012-02-20,JGS,25.55,BUY
2012-07-02,JGS,34.85,SELL
2012-07-03,JGS,35.05,BUY
2012-07-09,JGS,33.55,SELL
2012-07-10,JGS,33.5,BUY
2012-07-18,JGS,31.75,SELL
2012-07-19,JGS,31.85,BUY
2012-12-05,JGS,37.3,SELL
2012-12-13,JGS,39.5,BUY
2013-01-16,JGS,37.9,SELL
2013-01-28,JGS,38.7,BUY
2013-06-10,JGS,44.9,SELL
2013-06-11,JGS,41.3,BUY
2013-06-13,JGS,39.0,SELL
2013-06-14,JGS,39.0,BUY
2013-06-25,JGS,37.0,SELL
2013-06-26,JGS,38.6,BUY
2013-08-22,JGS,37.0,SELL
2013-08-23,JGS,36.95,BUY
2013-09-04,JGS,35.45,SELL
2013-09-05,JGS,35.2,BUY
2013-11-21,JGS,44.5,SELL
2013-11-27,JGS,39.55,BUY
2013-12-05,JGS,37.7,SELL
2013-12-06,JGS,37.8,BUY
2013-12-09,JGS,39.4,SELL
2013-12-10,JGS,38.5,BUY
2014-03-25,JGS,48.5,SELL
2014-03-26,JGS,49.0,BUY
2014-05-29,JGS,46.6,SELL
2014-05-30,JGS,49.3,BUY
2014-08-14,JGS,52.95,SELL
2014-08-18,JGS,52.95,BUY
2014-11-12,JGS,62.95,SELL
2015-01-07,JGS,69.5,BUY
2015-01-22,JGS,62.1,SELL
2015-01-23,JGS,63.75,BUY
2015-04-01,JGS,72.5,SELL
2015-04-10,JGS,74.3,BUY
2015-04-15,JGS,71.0,SELL
2015-04-17,JGS,72.65,BUY
2015-05-28,JGS,66.9,SELL
2015-05-29,JGS,68.5,BUY
2015-06-09,JGS,65.0,SELL
2015-06-10,JGS,65.0,BUY
2015-06-30,JGS,71.7,SELL
2015-07-23,JGS,73.5,BUY
2015-08-13,JGS,70.0,SELL
2015-08-17,JGS,68.6,BUY
2015-08-24,JGS,64.95,SELL
2015-08-25,JGS,65.45,BUY
2015-09-11,JGS,69.0,SELL
2015-09-18,JGS,70.85,BUY
2015-11-16,JGS,67.9,SELL
2015-11-17,JGS,67.8,BUY
2015-11-23,JGS,72.0,SELL
2015-11-27,JGS,70.75,BUY
2016-01-07,JGS,66.6,SELL
2016-01-08,JGS,67.1,BUY
2016-01-12,JGS,64.15,SELL
2016-01-13,JGS,66.45,BUY
2016-01-18,JGS,62.25,SELL
2016-01-19,JGS,62.7,BUY
2016-01-21,JGS,56.9,SELL
2016-01-22,JGS,60.0,BUY
2016-03-04,JGS,72.9,SELL
2016-03-07,JGS,72.4,BUY
2016-03-11,JGS,76.0,SELL
2016-03-16,JGS,74.0,BUY
2016-03-21,JGS,82.0,SELL
2016-03-29,JGS,79.8,BUY
